,ScripToken,LTPrice,LTQuantity,LTDate,BidPrice,BidQuantity,OfferPrice,OfferQuantity,TotalTradedQty,TradedQuantity,AverageTradePrice,Open,High,Low,Close,PerChange,TurnOver,YearlyHigh,YearlyLow,UpperCkt,LowerCkt,Difference,CostofCarry1,CostOfCarry2,ChangeIndicator,SpotPrice,OITime,OI,OIHigh,OILow,TotalTrades,TradeValueFlag,Trend,SunFlag,AllnoneFlag,Tender,PriceQuotation,TotalBuyQty,TotalSellQty,SegmentId,OIDifference,OIDiffPercentage
915,64852,4000,300,06/24/2020 09:35:39,3830,300,4120,900,5400,600,3905,3960,4000,3590,3695,825,200,0,0,0,0,305,0,0,+,204885,09:34:36,106800,107700,106200,0,,,,,0,,20100,21000,,-900,-84
916,95734,1049715,75,06/24/2020 09:35:54,1049525,150,1049715,75,1232475,150,1049384,1049930,1051265,1047875,1046770,28,12933400,0,0,0,0,2945,-9504,-8845,+,1052265,09:35:54,7810050,7810050,7398825,0,,,,,0,,328650,272625,,411225,556
917,46281,470,75,06/24/2020 09:35:51,470,1200,475,675,905250,2325,461,565,565,375,760,-3816,4200,0,0,0,0,-290,0,0,-,1052355,09:35:51,3452925,3491025,3452925,0,,,,,0,,405975,109725,,-29100,-84
918,46283,595,300,06/24/2020 09:36:14,595,8025,605,1200,2157075,4200,589,465,775,440,955,-3770,12700,0,0,0,0,-360,0,0,-,1052945,09:36:14,4794600,4794600,4629900,0,,,,,0,,712275,297900,,153450,331
919,46286,40400,75,06/24/2020 09:35:56,40480,75,40680,75,54450,75,40152,39315,41775,39000,37945,647,21900,0,0,0,0,2455,0,0,+,1052205,09:35:56,1106250,1115175,1105725,0,,,,,0,,60825,47850,,-8925,-80
920,46287,805,75,06/24/2020 09:36:14,800,975,805,525,1782000,1350,793,1150,1150,600,1280,-3711,14100,0,0,0,0,-475,0,0,-,1052945,09:36:14,2171475,2171475,2045625,0,,,,,0,,398925,146175,,86400,414
921,46288,31330,75,06/24/2020 09:36:11,31330,150,31455,300,197700,75,30690,30945,32140,29285,28440,1016,60700,0,0,0,0,2890,0,0,+,1052875,09:36:12,842475,862050,842475,0,,,,,0,,427950,67125,,-19575,-227
922,46290,1125,75,06/24/2020 09:36:13,1120,2925,1130,450,2675625,1200,1142,1490,1490,910,1795,-3733,30600,0,0,0,0,-670,0,0,-,1052945,09:36:13,2677275,2716125,2668125,0,,,,,0,,262575,251625,,9150,34
923,46293,22155,75,06/24/2020 09:36:13,22040,75,22140,75,864375,225,21282,21310,22955,20235,19460,1385,184000,0,0,0,0,2695,0,0,+,1052945,09:36:13,1488525,1590225,1488525,0,,,,,0,,488100,81450,,-101700,-640
924,46294,1850,150,06/24/2020 09:36:13,1845,150,1850,75,3899475,1875,1959,2170,2295,1580,2895,-3610,76400,0,0,0,0,-1045,0,0,-,1052945,09:36:13,3272550,3272550,2883750,0,,,,,0,,252750,323625,,388800,1348
925,46298,7660,75,06/24/2020 09:36:13,7660,150,7685,75,6772875,2925,7360,6985,8300,6615,6475,1830,498500,0,0,0,0,1185,0,0,+,1052945,09:36:12,4095675,4095675,3616275,0,,,,,0,,660525,400575,,479400,1326
926,64845,7300,300,06/24/2020 09:35:59,7215,600,7300,300,6300,300,7276,7230,7480,7200,7645,-451,500,0,0,0,0,-345,0,0,-,204835,09:24:12,39300,39300,38100,0,,,,,0,,29100,30900,,1200,315
927,106183,740,250,06/24/2020 09:36:12,740,500,780,750,61500,250,713,655,895,600,785,-573,400,0,0,0,0,-45,0,0,-,204840,09:35:54,334500,339250,334000,0,,,,,0,,100250,98750,,0,0
928,64848,7000,300,06/24/2020 09:35:51,6955,300,7050,300,33300,600,6962,6550,7200,6550,6560,671,2300,0,0,0,0,440,0,0,+,204855,09:35:25,96000,96000,82200,0,,,,,0,,35400,38400,,13800,1679
929,95734,1050365,75,06/24/2020 09:36:14,1050170,75,1050370,150,1245000,600,1049391,1049930,1051265,1047875,1046770,34,13064900,0,0,0,0,3595,-9619,-8926,+,1052945,09:36:14,7810050,7810050,7398825,0,,,,,0,,329625,265275,,411225,556
930,46281,460,150,06/24/2020 09:36:13,460,525,465,600,912150,825,461,565,565,375,760,-3947,4200,0,0,0,0,-300,0,0,-,1052945,09:36:12,3452925,3491025,3452925,0,,,,,0,,410100,112500,,-29100,-84
931,46283,595,75,06/24/2020 09:36:34,590,8100,600,4800,2191950,5175,589,465,775,440,955,-3770,12900,0,0,0,0,-360,0,0,-,1053405,09:36:33,4794600,4794600,4629900,0,,,,,0,,725625,302025,,153450,331
932,46286,41320,75,06/24/2020 09:36:27,41320,75,41520,75,55050,150,40163,39315,41775,39000,37945,889,22100,0,0,0,0,3375,0,0,+,1053285,09:36:24,1106250,1115175,1105725,0,,,,,0,,61350,48825,,-8925,-80
933,46287,785,150,06/24/2020 09:36:30,780,1200,790,1800,1807800,2400,793,1150,1150,600,1280,-3867,14300,0,0,0,0,-495,0,0,-,1053385,09:36:29,2171475,2171475,2045625,0,,,,,0,,391425,149175,,86400,414
934,46288,31785,75,06/24/2020 09:36:32,31615,75,31765,150,200850,900,30704,30945,32140,29285,28440,1176,61700,0,0,0,0,3345,0,0,+,1053385,09:36:32,842475,862050,842475,0,,,,,0,,431100,65625,,-19575,-227
935,46290,1100,300,06/24/2020 09:36:34,1095,1200,1100,1575,2727675,8700,1141,1490,1490,910,1795,-3872,31100,0,0,0,0,-695,0,0,-,1053405,09:36:33,2677275,2716125,2668125,0,,,,,0,,295350,259425,,9150,34
936,46293,22390,75,06/24/2020 09:36:32,22365,75,22465,75,871875,2175,21291,21310,22955,20235,19460,1506,185600,0,0,0,0,2930,0,0,+,1053385,09:36:30,1488525,1590225,1488525,0,,,,,0,,496050,77850,,-101700,-640
937,106181,2365,250,06/24/2020 09:36:25,2335,250,2395,250,53250,250,2183,1810,2400,1810,2135,1077,1200,0,0,0,0,230,0,0,+,204985,09:36:22,161000,164250,161000,0,,,,,0,,93000,82250,,-1000,-62
938,46294,1780,75,06/24/2020 09:36:31,1780,825,1790,525,3976125,1050,1957,2170,2295,1580,2895,-3851,77800,0,0,0,0,-1115,0,0,-,1053385,09:36:31,3272550,3272550,2883750,0,,,,,0,,238800,339150,,388800,1348
939,46298,7850,75,06/24/2020 09:36:33,7825,150,7850,150,6929925,2700,7370,6985,8300,6615,6475,2124,510700,0,0,0,0,1375,0,0,+,1053435,09:36:33,4095675,4095675,3616275,0,,,,,0,,677025,350550,,479400,1326
940,64845,7215,300,06/24/2020 09:36:25,7200,900,7295,300,6600,300,7273,7230,7480,7200,7645,-562,500,0,0,0,0,-430,0,0,-,204980,09:24:12,39300,39300,38100,0,,,,,0,,29100,29700,,1200,315
941,64848,7010,300,06/24/2020 09:36:18,6970,300,7080,300,33900,600,6963,6550,7200,6550,6560,686,2400,0,0,0,0,450,0,0,+,204900,09:36:18,96000,96000,82200,0,,,,,0,,36000,39000,,13800,1679
942,64849,12525,600,06/24/2020 09:36:18,12465,600,12850,300,600,600,12525,12525,12525,12525,13500,-722,100,0,0,0,0,-975,0,0,-,204900,09:36:18,8400,8400,8400,0,,,,,0,,18900,8400,,0,0
943,95734,1050695,75,06/24/2020 09:36:33,1050600,900,1050680,75,1269300,375,1049413,1049930,1051265,1047875,1046770,37,13320200,0,0,0,0,3925,-9719,-9442,+,1053405,09:36:34,7810050,7810050,7398825,0,,,,,0,,317625,255000,,411225,556
944,46281,455,75,06/24/2020 09:36:32,455,5100,465,975,919950,525,461,565,565,375,760,-4013,4200,0,0,0,0,-305,0,0,-,1053385,09:36:32,3452925,3491025,3452925,0,,,,,0,,407175,113325,,-29100,-84
945,46283,565,75,06/24/2020 09:36:54,570,1125,575,1200,2243775,8325,589,465,775,440,955,-4084,13200,0,0,0,0,-390,0,0,-,1053845,09:36:53,4794600,4794600,4629900,0,,,,,0,,703875,304200,,153450,331
946,106180,735,250,06/24/2020 09:36:48,725,250,765,250,52250,1500,837,985,1020,735,1310,-4389,400,0,0,0,0,-575,0,0,-,205220,09:36:43,181250,183500,179000,0,,,,,0,,87250,94750,,1250,69
947,46286,42000,75,06/24/2020 09:36:44,42005,225,42325,75,57000,1500,40223,39315,42000,39000,37945,1069,22900,0,0,0,0,4055,0,0,+,1054005,09:36:44,1106250,1115175,1105725,0,,,,,0,,55050,46950,,-8925,-80
948,46287,755,75,06/24/2020 09:36:53,755,600,760,675,1854525,3375,793,1150,1150,600,1280,-4102,14700,0,0,0,0,-525,0,0,-,1053845,09:36:53,2171475,2171475,2045625,0,,,,,0,,389925,156375,,86400,414
949,46288,32495,75,06/24/2020 09:36:49,32360,150,32495,225,206475,450,30736,30945,32495,29285,28440,1426,63500,0,0,0,0,4055,0,0,+,1054170,09:36:49,842475,862050,842475,0,,,,,0,,421875,63525,,-19575,-227
950,46290,1045,75,06/24/2020 09:36:54,1040,1800,1045,375,2789850,375,1139,1490,1490,910,1795,-4178,31800,0,0,0,0,-750,0,0,-,1053845,09:36:54,2677275,2716125,2668125,0,,,,,0,,351225,255525,,9150,34
951,46293,22935,75,06/24/2020 09:36:54,22815,75,22930,75,893475,1350,21327,21310,23165,20235,19460,1786,190600,0,0,0,0,3475,0,0,+,1053845,09:36:53,1488525,1590225,1488525,0,,,,,0,,479775,72600,,-101700,-640
952,106181,2495,250,06/24/2020 09:36:52,2435,250,2495,250,54000,250,2186,1810,2495,1810,2135,1686,1200,0,0,0,0,360,0,0,+,205220,09:36:46,161000,164250,161000,0,,,,,0,,93000,80250,,-1000,-62
953,46294,1690,75,06/24/2020 09:36:53,1675,1050,1690,975,4119825,3975,1948,2170,2295,1580,2895,-4162,80300,0,0,0,0,-1205,0,0,-,1054030,09:36:52,3272550,3272550,2883750,0,,,,,0,,213300,337575,,388800,1348
954,46298,8125,75,06/24/2020 09:36:51,8085,300,8115,75,7154625,7050,7390,6985,8300,6615,6475,2548,528700,0,0,0,0,1650,0,0,+,1054030,09:36:51,4095675,4095675,3616275,0,,,,,0,,683250,300000,,479400,1326
955,64845,7205,300,06/24/2020 09:36:41,7120,300,7230,600,8100,1500,7260,7230,7480,7200,7645,-576,600,0,0,0,0,-440,0,0,-,205160,09:24:12,39300,39300,38100,0,,,,,0,,28200,30600,,1200,315
956,106183,800,250,06/24/2020 09:36:45,775,500,820,250,63750,750,716,655,895,600,785,191,500,0,0,0,0,15,0,0,+,205160,09:36:45,334500,339250,334000,0,,,,,0,,101750,97000,,0,0
957,64848,7010,300,06/24/2020 09:36:47,6985,300,7090,300,34200,300,6963,6550,7200,6550,6560,686,2400,0,0,0,0,450,0,0,+,205220,09:36:18,96000,96000,82200,0,,,,,0,,35700,39000,,13800,1679
958,106184,5525,250,06/24/2020 09:36:45,5445,250,5660,250,4250,250,5975,6200,6250,5525,6980,-2085,300,0,0,0,0,-1455,0,0,-,205210,09:36:45,26000,28000,26000,0,,,,,0,,63750,64500,,-2000,-714
959,95734,1051275,75,06/24/2020 09:36:54,1051125,150,1051250,150,1338225,525,1049508,1049930,1051695,1047875,1046770,43,14044800,0,0,0,0,4505,-9421,-8988,+,1053845,09:36:54,7810050,7810050,7398825,0,,,,,0,,325500,257025,,411225,556
960,106187,110,250,06/24/2020 09:36:35,115,250,125,750,10250,250,111,130,135,100,140,-2143,0,0,0,0,0,-30,0,0,-,205000,09:33:11,246000,249750,246000,0,,,,,0,,75250,23250,,-3500,-140
961,46281,455,75,06/24/2020 09:36:53,450,2475,460,4275,935775,525,461,565,565,375,760,-4013,4300,0,0,0,0,-305,0,0,-,1054030,09:36:53,3452925,3491025,3452925,0,,,,,0,,399375,126525,,-29100,-84
962,46283,580,150,06/24/2020 09:37:13,575,225,580,4725,2267400,825,589,465,775,440,955,-3927,13400,0,0,0,0,-375,0,0,-,1053790,09:37:13,4794600,4794600,4629900,0,,,,,0,,709425,304200,,153450,331
963,106180,730,250,06/24/2020 09:37:04,720,250,755,250,54000,1000,834,985,1020,720,1310,-4427,500,0,0,0,0,-580,0,0,-,205200,09:36:57,181250,183500,179000,0,,,,,0,,86500,93000,,1250,69
964,46286,41945,75,06/24/2020 09:37:11,41835,75,42135,150,57450,75,40237,39315,42175,39000,37945,1054,23100,0,0,0,0,4000,0,0,+,1053760,09:37:07,1106250,1115175,1105725,0,,,,,0,,52200,50475,,-8925,-80
965,46287,760,75,06/24/2020 09:37:14,760,825,770,3525,1871700,600,792,1150,1150,600,1280,-4062,14800,0,0,0,0,-520,0,0,-,1053790,09:37:13,2171475,2171475,2045625,0,,,,,0,,409725,159675,,86400,414
966,46288,32270,75,06/24/2020 09:37:11,32115,150,32280,450,209550,225,30758,30945,32495,29285,28440,1347,64500,0,0,0,0,3830,0,0,+,1053840,09:37:11,842475,862050,842475,0,,,,,0,,420675,65925,,-19575,-227
967,46290,1060,150,06/24/2020 09:37:14,1055,525,1065,1875,2836425,1050,1137,1490,1490,910,1795,-4095,32300,0,0,0,0,-735,0,0,-,1053790,09:37:13,2677275,2716125,2668125,0,,,,,0,,484425,257625,,9150,34
968,46293,23000,150,06/24/2020 09:37:14,22975,75,23065,75,904050,1575,21345,21310,23165,20235,19460,1819,193000,0,0,0,0,3540,0,0,+,1053790,09:37:13,1488525,1590225,1488525,0,,,,,0,,489300,70875,,-101700,-640
969,106181,2500,250,06/24/2020 09:37:11,2415,250,2525,250,55000,250,2192,1810,2505,1810,2135,1710,1200,0,0,0,0,365,0,0,+,205270,09:37:11,161000,164250,161000,0,,,,,0,,92250,81000,,-1000,-62
970,46294,1735,150,06/24/2020 09:37:13,1730,300,1735,75,4213650,1575,1943,2170,2295,1580,2895,-4007,81900,0,0,0,0,-1160,0,0,-,1053790,09:37:12,3272550,3272550,2883750,0,,,,,0,,272400,335025,,388800,1348
971,46298,8200,75,06/24/2020 09:37:14,8180,150,8210,300,7343025,8925,7408,6985,8300,6615,6475,2664,544000,0,0,0,0,1725,0,0,+,1053790,09:37:13,4095675,4095675,3616275,0,,,,,0,,658875,310350,,479400,1326
972,64845,7200,300,06/24/2020 09:36:55,7125,300,7230,600,8400,300,7258,7230,7480,7200,7645,-582,600,0,0,0,0,-445,0,0,-,205230,09:24:12,39300,39300,38100,0,,,,,0,,29700,30600,,1200,315
973,106182,2200,250,06/24/2020 09:36:55,2085,500,2225,250,3000,1000,2393,2600,2700,2200,3290,-3313,100,0,0,0,0,-1090,0,0,-,205300,09:27:21,40500,41250,40500,0,,,,,0,,70500,69750,,-250,-61
974,64846,9200,300,06/24/2020 09:36:58,9105,300,9285,300,11100,300,8985,8600,9200,8600,8560,748,1000,0,0,0,0,640,0,0,+,205230,09:24:46,46500,46500,45600,0,,,,,0,,28500,31500,,900,197
975,106183,845,250,06/24/2020 09:37:11,795,250,840,250,64000,250,716,655,895,600,785,764,500,0,0,0,0,60,0,0,+,205270,09:37:11,334500,339250,334000,0,,,,,0,,100250,95750,,0,0
976,64848,7040,600,06/24/2020 09:37:05,7015,300,7095,300,35700,600,6967,6550,7200,6550,6560,732,2500,0,0,0,0,480,0,0,+,205260,09:36:18,96000,96000,82200,0,,,,,0,,34500,38400,,13800,1679
977,64852,3900,300,06/24/2020 09:37:06,3780,600,4075,300,5700,300,3905,3960,4000,3590,3695,555,200,0,0,0,0,205,0,0,+,205200,09:34:36,106800,107700,106200,0,,,,,0,,20400,21300,,-900,-84
978,95734,1051105,75,06/24/2020 09:37:13,1051100,75,1051240,75,1371000,1050,1049550,1049930,1051695,1047875,1046770,41,14389300,0,0,0,0,4335,-9542,-9057,+,1053855,09:37:13,7810050,7810050,7398825,0,,,,,0,,314175,260175,,411225,556
979,46281,455,75,06/24/2020 09:37:07,445,1575,455,3000,938925,750,461,565,565,375,760,-4013,4300,0,0,0,0,-305,0,0,-,1053990,09:37:07,3452925,3491025,3452925,0,,,,,0,,397275,121950,,-29100,-84
980,46283,580,75,06/24/2020 09:37:33,580,375,585,450,2285625,150,589,465,775,440,955,-3927,13500,0,0,0,0,-375,0,0,-,1054050,09:37:33,4794600,4794600,4629900,0,,,,,0,,719400,315900,,153450,331
981,106180,700,250,06/24/2020 09:37:25,700,1750,720,250,54750,500,832,985,1020,700,1310,-4656,500,0,0,0,0,-610,0,0,-,205420,09:37:25,181250,183500,179000,0,,,,,0,,84750,97000,,1250,69
982,46286,42265,75,06/24/2020 09:37:29,42040,75,42255,75,57825,75,40250,39315,42265,39000,37945,1138,23300,0,0,0,0,4320,0,0,+,1054055,09:37:27,1106250,1115175,1105725,0,,,,,0,,56100,50550,,-8925,-80
983,46287,775,150,06/24/2020 09:37:33,775,150,780,2175,1884150,525,792,1150,1150,600,1280,-3945,14900,0,0,0,0,-505,0,0,-,1054050,09:37:34,2171475,2171475,2045625,0,,,,,0,,425625,156150,,86400,414
984,46288,32400,75,06/24/2020 09:37:30,32205,150,32385,750,213000,75,30785,30945,32595,29285,28440,1392,65600,0,0,0,0,3960,0,0,+,1054035,09:37:29,842475,862050,842475,0,,,,,0,,418875,73575,,-19575,-227
985,46290,1090,375,06/24/2020 09:37:34,1090,1500,1095,75,2899800,2100,1136,1490,1490,910,1795,-3928,32900,0,0,0,0,-705,0,0,-,1054050,09:37:34,2677275,2716125,2668125,0,,,,,0,,533850,252000,,9150,34
986,46293,23120,75,06/24/2020 09:37:33,22985,75,23105,75,911625,75,21360,21310,23275,20235,19460,1881,194700,0,0,0,0,3660,0,0,+,1054050,09:37:33,1488525,1590225,1488525,0,,,,,0,,479700,83400,,-101700,-640
987,106181,2550,250,06/24/2020 09:37:33,2550,250,2590,250,55750,250,2197,1810,2570,1810,2135,1944,1200,0,0,0,0,415,0,0,+,205325,09:37:11,161000,164250,161000,0,,,,,0,,93000,81000,,-1000,-62
988,46294,1760,75,06/24/2020 09:37:34,1750,225,1760,150,4286025,900,1939,2170,2295,1580,2895,-3921,83100,0,0,0,0,-1135,0,0,-,1054050,09:37:33,3272550,3272550,2883750,0,,,,,0,,278625,330900,,388800,1348
